637632857  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637567325  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637632861  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637567428  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637600196  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637632964  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637567430  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637600198  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637632966  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637567432  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637600200  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637632968  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637567434  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
637600202  0.329167  0.411642  0.210927  0.025802  0.00529862  0.00284129  0.00172781  0.00134385  0.00124786  0.000902302  0.000959896  0.000806312  0.000595135  0.000748719  0.000537542  0.000518344  0.000345562  0.000383958  0.000345562  0.00036476  0.412976  0.313853  0.228788  0.023373  0.005159  0.00240228  0.00181156  0.00135867  0.00110269  0.000984543  0.000748252  0.00068918  0.000649798  0.000413508  0.000492271  0.000551344  0.000610416  0.000216599  0.00045289  0.000354435  0.469807  0.240498  0.248175  0.0194774  0.00564392  0.00228914  0.00175632  0.00155898  0.00136165  0.000769625  0.000670956  0.000710424  0.000789359  0.000552552  0.000414414  0.000473616  0.000434148  0.000434148  0.000256542  0.000355212  0.403689  0.324568  0.223568  0.0250981  0.00649529  0.00282575  0.0019427  0.00121664  0.00123626  0.00111852  0.000745683  0.000372841  0.000745683  0.000490581  0.000588697  0.000372841  0.000372841  0.000510204  0.000235479  0.000412088  0.32497  0.412937  0.211852  0.0271741  0.00642512  0.00257398  0.00202381  0.00115927  0.00113962  0.000962785  0.000864542  0.000707353  0.000687704  0.000687704  0.000727001  0.000373325  0.000392974  0.000392974  0.000491217  0.000412622
